unit_no,house_no,street_name,street_type,suburb,postcode,collection_day,service_option
8,41,Victoria,Street,WERRINGTON,2747,,MUD
9,41,Victoria,Street,WERRINGTON,2747,,MUD
10,41,Victoria,Street,WERRINGTON,2747,,MUD
11,41,Victoria,Street,WERRINGTON,2747,,MUD
12,41,Victoria,Street,WERRINGTON,2747,,MUD
13,41,Victoria,Street,WERRINGTON,2747,,MUD
14,41,Victoria,Street,WERRINGTON,2747,,MUD
15,41,Victoria,Street,WERRINGTON,2747,,MUD
16,41,Victoria,Street,WERRINGTON,2747,,MUD
17,41,Victoria,Street,WERRINGTON,2747,,MUD
18,41,Victoria,Street,WERRINGTON,2747,,MUD
19,41,Victoria,Street,WERRINGTON,2747,,MUD
20,41,Victoria,Street,WERRINGTON,2747,,MUD
21,41,Victoria,Street,WERRINGTON,2747,,MUD
22,41,Victoria,Street,WERRINGTON,2747,,MUD
1,44,Victoria,Street,WERRINGTON,2747,,MUD
2,44,Victoria,Street,WERRINGTON,2747,,MUD
3,44,Victoria,Street,WERRINGTON,2747,,MUD
4,44,Victoria,Street,WERRINGTON,2747,,MUD
5,44,Victoria,Street,WERRINGTON,2747,,MUD
6,44,Victoria,Street,WERRINGTON,2747,,MUD
7,44,Victoria,Street,WERRINGTON,2747,,MUD
8,44,Victoria,Street,WERRINGTON,2747,,MUD
9,44,Victoria,Street,WERRINGTON,2747,,MUD
10,44,Victoria,Street,WERRINGTON,2747,,MUD
11,44,Victoria,Street,WERRINGTON,2747,,MUD
12,44,Victoria,Street,WERRINGTON,2747,,MUD
13,44,Victoria,Street,WERRINGTON,2747,,MUD
14,44,Victoria,Street,WERRINGTON,2747,,MUD
15,44,Victoria,Street,WERRINGTON,2747,,MUD
16,44,Victoria,Street,WERRINGTON,2747,,MUD
17,44,Victoria,Street,WERRINGTON,2747,,MUD
18,44,Victoria,Street,WERRINGTON,2747,,MUD
19,44,Victoria,Street,WERRINGTON,2747,,MUD
20,44,Victoria,Street,WERRINGTON,2747,,MUD
21,44,Victoria,Street,WERRINGTON,2747,,MUD
22,44,Victoria,Street,WERRINGTON,2747,,MUD
1,45,Victoria,Street,WERRINGTON,2747,,MUD
2,45,Victoria,Street,WERRINGTON,2747,,MUD
3,45,Victoria,Street,WERRINGTON,2747,,MUD
4,45,Victoria,Street,WERRINGTON,2747,,MUD
5,45,Victoria,Street,WERRINGTON,2747,,MUD
6,45,Victoria,Street,WERRINGTON,2747,,MUD
7,45,Victoria,Street,WERRINGTON,2747,,MUD
8,45,Victoria,Street,WERRINGTON,2747,,MUD
9,45,Victoria,Street,WERRINGTON,2747,,MUD
10,45,Victoria,Street,WERRINGTON,2747,,MUD
11,45,Victoria,Street,WERRINGTON,2747,,MUD
12,45,Victoria,Street,WERRINGTON,2747,,MUD
13,45,Victoria,Street,WERRINGTON,2747,,MUD
14,45,Victoria,Street,WERRINGTON,2747,,MUD
15,45,Victoria,Street,WERRINGTON,2747,,MUD
16,45,Victoria,Street,WERRINGTON,2747,,MUD
17,45,Victoria,Street,WERRINGTON,2747,,MUD
18,45,Victoria,Street,WERRINGTON,2747,,MUD
1,48,Victoria,Street,WERRINGTON,2747,,MUD
2,48,Victoria,Street,WERRINGTON,2747,,MUD
3,48,Victoria,Street,WERRINGTON,2747,,MUD
4,48,Victoria,Street,WERRINGTON,2747,,MUD
5,48,Victoria,Street,WERRINGTON,2747,,MUD
6,48,Victoria,Street,WERRINGTON,2747,,MUD
7,48,Victoria,Street,WERRINGTON,2747,,MUD
8,48,Victoria,Street,WERRINGTON,2747,,MUD
9,48,Victoria,Street,WERRINGTON,2747,,MUD
10,48,Victoria,Street,WERRINGTON,2747,,MUD
11,48,Victoria,Street,WERRINGTON,2747,,MUD
12,48,Victoria,Street,WERRINGTON,2747,,MUD
13,48,Victoria,Street,WERRINGTON,2747,,MUD
14,48,Victoria,Street,WERRINGTON,2747,,MUD
1,49,Victoria,Street,WERRINGTON,2747,,MUD
2,49,Victoria,Street,WERRINGTON,2747,,MUD
3,49,Victoria,Street,WERRINGTON,2747,,MUD
4,49,Victoria,Street,WERRINGTON,2747,,MUD
5,49,Victoria,Street,WERRINGTON,2747,,MUD
6,49,Victoria,Street,WERRINGTON,2747,,MUD
7,49,Victoria,Street,WERRINGTON,2747,,MUD
8,49,Victoria,Street,WERRINGTON,2747,,MUD
9,49,Victoria,Street,WERRINGTON,2747,,MUD
10,49,Victoria,Street,WERRINGTON,2747,,MUD
11,49,Victoria,Street,WERRINGTON,2747,,MUD
12,49,Victoria,Street,WERRINGTON,2747,,MUD
13,49,Victoria,Street,WERRINGTON,2747,,MUD
14,49,Victoria,Street,WERRINGTON,2747,,MUD
1,52,Victoria,Street,WERRINGTON,2747,,MUD
2,52,Victoria,Street,WERRINGTON,2747,,MUD
3,52,Victoria,Street,WERRINGTON,2747,,MUD
4,52,Victoria,Street,WERRINGTON,2747,,MUD
5,52,Victoria,Street,WERRINGTON,2747,,MUD
6,52,Victoria,Street,WERRINGTON,2747,,MUD
7,52,Victoria,Street,WERRINGTON,2747,,MUD
8,52,Victoria,Street,WERRINGTON,2747,,MUD
9,52,Victoria,Street,WERRINGTON,2747,,MUD
10,52,Victoria,Street,WERRINGTON,2747,,MUD
11,52,Victoria,Street,WERRINGTON,2747,,MUD
12,52,Victoria,Street,WERRINGTON,2747,,MUD
13,52,Victoria,Street,WERRINGTON,2747,,MUD
14,52,Victoria,Street,WERRINGTON,2747,,MUD
15,52,Victoria,Street,WERRINGTON,2747,,MUD
16,52,Victoria,Street,WERRINGTON,2747,,MUD
17,52,Victoria,Street,WERRINGTON,2747,,MUD
18,52,Victoria,Street,WERRINGTON,2747,,MUD
19,52,Victoria,Street,WERRINGTON,2747,,MUD
20,52,Victoria,Street,WERRINGTON,2747,,MUD
1,55,Victoria,Street,WERRINGTON,2747,,MUD
2,55,Victoria,Street,WERRINGTON,2747,,MUD
3,55,Victoria,Street,WERRINGTON,2747,,MUD
4,55,Victoria,Street,WERRINGTON,2747,,MUD
5,55,Victoria,Street,WERRINGTON,2747,,MUD
6,55,Victoria,Street,WERRINGTON,2747,,MUD
7,55,Victoria,Street,WERRINGTON,2747,,MUD
8,55,Victoria,Street,WERRINGTON,2747,,MUD
9,55,Victoria,Street,WERRINGTON,2747,,MUD
10,55,Victoria,Street,WERRINGTON,2747,,MUD
11,55,Victoria,Street,WERRINGTON,2747,,MUD
12,55,Victoria,Street,WERRINGTON,2747,,MUD
13,55,Victoria,Street,WERRINGTON,2747,,MUD
14,55,Victoria,Street,WERRINGTON,2747,,MUD
1,56,Victoria,Street,WERRINGTON,2747,,MUD
2,56,Victoria,Street,WERRINGTON,2747,,MUD
3,56,Victoria,Street,WERRINGTON,2747,,MUD
4,56,Victoria,Street,WERRINGTON,2747,,MUD
5,56,Victoria,Street,WERRINGTON,2747,,MUD
6,56,Victoria,Street,WERRINGTON,2747,,MUD
7,56,Victoria,Street,WERRINGTON,2747,,MUD
8,56,Victoria,Street,WERRINGTON,2747,,MUD
9,56,Victoria,Street,WERRINGTON,2747,,MUD
10,56,Victoria,Street,WERRINGTON,2747,,MUD
11,56,Victoria,Street,WERRINGTON,2747,,MUD
12,56,Victoria,Street,WERRINGTON,2747,,MUD
13,56,Victoria,Street,WERRINGTON,2747,,MUD
14,56,Victoria,Street,WERRINGTON,2747,,MUD
15,56,Victoria,Street,WERRINGTON,2747,,MUD
16,56,Victoria,Street,WERRINGTON,2747,,MUD
17,56,Victoria,Street,WERRINGTON,2747,,MUD
18,56,Victoria,Street,WERRINGTON,2747,,MUD
19,56,Victoria,Street,WERRINGTON,2747,,MUD
20,56,Victoria,Street,WERRINGTON,2747,,MUD
21,56,Victoria,Street,WERRINGTON,2747,,MUD
22,56,Victoria,Street,WERRINGTON,2747,,MUD
1,57,Victoria,Street,WERRINGTON,2747,,MUD
2,57,Victoria,Street,WERRINGTON,2747,,MUD
3,57,Victoria,Street,WERRINGTON,2747,,MUD
4,57,Victoria,Street,WERRINGTON,2747,,MUD
5,57,Victoria,Street,WERRINGTON,2747,,MUD
6,57,Victoria,Street,WERRINGTON,2747,,MUD
7,57,Victoria,Street,WERRINGTON,2747,,MUD
8,57,Victoria,Street,WERRINGTON,2747,,MUD
9,57,Victoria,Street,WERRINGTON,2747,,MUD
10,57,Victoria,Street,WERRINGTON,2747,,MUD
11,57,Victoria,Street,WERRINGTON,2747,,MUD
12,57,Victoria,Street,WERRINGTON,2747,,MUD
13,57,Victoria,Street,WERRINGTON,2747,,MUD
14,57,Victoria,Street,WERRINGTON,2747,,MUD
15,57,Victoria,Street,WERRINGTON,2747,,MUD
16,57,Victoria,Street,WERRINGTON,2747,,MUD
1,60,Victoria,Street,WERRINGTON,2747,,MUD
2,60,Victoria,Street,WERRINGTON,2747,,MUD
3,60,Victoria,Street,WERRINGTON,2747,,MUD
4,60,Victoria,Street,WERRINGTON,2747,,MUD
5,60,Victoria,Street,WERRINGTON,2747,,MUD
6,60,Victoria,Street,WERRINGTON,2747,,MUD
7,60,Victoria,Street,WERRINGTON,2747,,MUD
8,60,Victoria,Street,WERRINGTON,2747,,MUD
9,60,Victoria,Street,WERRINGTON,2747,,MUD
10,60,Victoria,Street,WERRINGTON,2747,,MUD
11,60,Victoria,Street,WERRINGTON,2747,,MUD
12,60,Victoria,Street,WERRINGTON,2747,,MUD
13,60,Victoria,Street,WERRINGTON,2747,,MUD
14,60,Victoria,Street,WERRINGTON,2747,,MUD
15,60,Victoria,Street,WERRINGTON,2747,,MUD
1,85,Victoria,Street,WERRINGTON,2747,,MUD
2,85,Victoria,Street,WERRINGTON,2747,,MUD
3,85,Victoria,Street,WERRINGTON,2747,,MUD
4,85,Victoria,Street,WERRINGTON,2747,,MUD
5,85,Victoria,Street,WERRINGTON,2747,,MUD
6,85,Victoria,Street,WERRINGTON,2747,,MUD
7,85,Victoria,Street,WERRINGTON,2747,,MUD
8,85,Victoria,Street,WERRINGTON,2747,,MUD
1,98,Victoria,Street,WERRINGTON,2747,,MUD
2,98,Victoria,Street,WERRINGTON,2747,,MUD
3,98,Victoria,Street,WERRINGTON,2747,,MUD
4,98,Victoria,Street,WERRINGTON,2747,,MUD
5,98,Victoria,Street,WERRINGTON,2747,,MUD
6,98,Victoria,Street,WERRINGTON,2747,,MUD
7,98,Victoria,Street,WERRINGTON,2747,,MUD
8,98,Victoria,Street,WERRINGTON,2747,,MUD
9,98,Victoria,Street,WERRINGTON,2747,,MUD
10,98,Victoria,Street,WERRINGTON,2747,,MUD
11,98,Victoria,Street,WERRINGTON,2747,,MUD
12,98,Victoria,Street,WERRINGTON,2747,,MUD
13,98,Victoria,Street,WERRINGTON,2747,,MUD
14,98,Victoria,Street,WERRINGTON,2747,,MUD
15,98,Victoria,Street,WERRINGTON,2747,,MUD
16,98,Victoria,Street,WERRINGTON,2747,,MUD
17,98,Victoria,Street,WERRINGTON,2747,,MUD
18,98,Victoria,Street,WERRINGTON,2747,,MUD
19,98,Victoria,Street,WERRINGTON,2747,,MUD
20,98,Victoria,Street,WERRINGTON,2747,,MUD
21,98,Victoria,Street,WERRINGTON,2747,,MUD
22,98,Victoria,Street,WERRINGTON,2747,,MUD
23,98,Victoria,Street,WERRINGTON,2747,,MUD
24,98,Victoria,Street,WERRINGTON,2747,,MUD
1,13,Walker,Street,WERRINGTON,2747,,MUD
2,13,Walker,Street,WERRINGTON,2747,,MUD
3,13,Walker,Street,WERRINGTON,2747,,MUD
4,13,Walker,Street,WERRINGTON,2747,,MUD
5,13,Walker,Street,WERRINGTON,2747,,MUD
6,13,Walker,Street,WERRINGTON,2747,,MUD
7,13,Walker,Street,WERRINGTON,2747,,MUD
8,13,Walker,Street,WERRINGTON,2747,,MUD
1,5,Walker,Street,WERRINGTON,2747,,MUD
2,5,Walker,Street,WERRINGTON,2747,,MUD
3,5,Walker,Street,WERRINGTON,2747,,MUD
4,5,Walker,Street,WERRINGTON,2747,,MUD
5,5,Walker,Street,WERRINGTON,2747,,MUD
6,5,Walker,Street,WERRINGTON,2747,,MUD
7,5,Walker,Street,WERRINGTON,2747,,MUD
8,5,Walker,Street,WERRINGTON,2747,,MUD
9,5,Walker,Street,WERRINGTON,2747,,MUD
10,5,Walker,Street,WERRINGTON,2747,,MUD
11,5,Walker,Street,WERRINGTON,2747,,MUD
12,5,Walker,Street,WERRINGTON,2747,,MUD
13,5,Walker,Street,WERRINGTON,2747,,MUD
14,5,Walker,Street,WERRINGTON,2747,,MUD
15,5,Walker,Street,WERRINGTON,2747,,MUD
16,5,Walker,Street,WERRINGTON,2747,,MUD
17,5,Walker,Street,WERRINGTON,2747,,MUD
18,5,Walker,Street,WERRINGTON,2747,,MUD
19,5,Walker,Street,WERRINGTON,2747,,MUD
20,5,Walker,Street,WERRINGTON,2747,,MUD
21,5,Walker,Street,WERRINGTON,2747,,MUD
22,5,Walker,Street,WERRINGTON,2747,,MUD
